#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##BUILDINGS###
#Dwarven Mines#
ca_province_4_desc;A level four province has maybe 10,000 people living in it, and typically also a prosperous city which is well governed with an established middle-class of merchants and lower nobility.;;;;;;;;;;;;;x
ca_province_5;Level 5 Province;;;;;;;;;;;;;x
ca_province_5_desc;A level five province can have around 20,000 citizens, and is widely accounted a well-settled prosperous area. There is at least one major city, and several towns all connected by good roads and well patrolled wildernesses.;;;;;;;;;;;;;x
ca_province_6;Level 6 Province;;;;;;;;;;;;;x
ca_province_6_desc;A level six province has up to 30,000 people living in it, making it a center of commerce and civilization in the often wild landscape of Cerilia. Many of these citizens will tend to group around one major city, often a regional capital, but the rest of the land is well guarded and settled as well.;;;;;;;;;;;;;x
ca_province_7;Level 7 Province;;;;;;;;;;;;;x
ca_province_7_desc;A level seven province is one of the most settled in Cerilia, and there are typically not many untamed wilderness areas in such a region. Up to 40,000 people can live in such a province, and there is almost always a great metropolis at its center.;;;;;;;;;;;;;x
ca_province_8;Level 8 Province;;;;;;;;;;;;;x
ca_province_8_desc;A level eight province is teeming with citizens, up to 60,000 of them which means that almost all the land is cultivated or claimed to one extent or another. One can typically not walk for more than an hour here without seeing one kind of person or another, which is rare indeed in the great wide lands of Cerilia.;;;;;;;;;;;;;x
ca_province_9;Level 9 Province;;;;;;;;;;;;;x
ca_province_9_desc;A level nine province usually has around 80,000 people, and it will be famous for its major metropolis which is known far and wide as a teeming center of commerce, opportunity, and power.;;;;;;;;;;;;;x
ca_province_10;Level 10 Province;;;;;;;;;;;;;x
ca_province_10_desc;A level ten province is typically almost either completely urbanised, or holds a great city with all the surrounding land being either farmland or full of subsidiary towns and villages. Up to 100,000 people live in such a province, making its population and wealth greater than many entire realms.;;;;;;;;;;;;;x
ct_province_0;Level 0 Province;;;;;;;;;;;;;x
ct_province_0_desc;A level zero province is basically uninhabited, held only loosely by a local lord and a handful of retainers living off foraging and hunting.;;;;;;;;;;;;;x
ct_province_1;Level 1 Province;;;;;;;;;;;;;x
ct_province_1_desc;A level one province has maybe 1,000 people living in it in isolated homesteads, and is barely more than a wilderness.;;;;;;;;;;;;;x
ct_province_2;Level 2 Province;;;;;;;;;;;;;x
ct_province_2_desc;A level two province has around 4,000 people living there, and there is maybe a handful of small settlements surrounded by spread-out homesteads.;;;;;;;;;;;;;x
ct_province_3;Level 3 Province;;;;;;;;;;;;;x
ct_province_3_desc;A level three province typically has around 7,000 people, and there may be one or two proper towns that act as the centres of commerce and local government.;;;;;;;;;;;;;x
ct_province_4;Level 4 Province;;;;;;;;;;;;;x
ct_province_4_desc;A level four province has maybe 10,000 people living in it, and typically also a prosperous city which is well governed with an established middle-class of merchants and lower nobility.;;;;;;;;;;;;;x
ct_province_5;Level 5 Province;;;;;;;;;;;;;x
ct_province_5_desc;A level five province can have around 20,000 citizens, and is widely accounted a well-settled prosperous area. There is at least one major city, and several towns all connected by good roads and well patrolled wildernesses.;;;;;;;;;;;;;x
ct_province_6;Level 6 Province;;;;;;;;;;;;;x
ct_province_6_desc;A level six province has up to 30,000 people living in it, making it a center of commerce and civilization in the often wild landscape of Cerilia. Many of these citizens will tend to group around one major city, often a regional capital, but the rest of the land is well guarded and settled as well.;;;;;;;;;;;;;x
ct_province_7;Level 7 Province;;;;;;;;;;;;;x
ct_province_7_desc;A level seven province is one of the most settled in Cerilia, and there are typically not many untamed wilderness areas in such a region. Up to 40,000 people can live in such a province, and there is almost always a great metropolis at its center.;;;;;;;;;;;;;x
ct_province_8;Level 8 Province;;;;;;;;;;;;;x
ct_province_8_desc;A level eight province is teeming with citizens, up to 60,000 of them which means that almost all the land is cultivated or claimed to one extent or another. One can typically not walk for more than an hour here without seeing one kind of person or another, which is rare indeed in the great wide lands of Cerilia.;;;;;;;;;;;;;x
ct_province_9;Level 9 Province;;;;;;;;;;;;;x
ct_province_9_desc;A level nine province usually has around 80,000 people, and it will be famous for its major metropolis which is known far and wide as a teeming center of commerce, opportunity, and power.;;;;;;;;;;;;;x
ct_province_10;Level 10 Province;;;;;;;;;;;;;x
ct_province_10_desc;A level ten province is typically almost either completely urbanised, or holds a great city with all the surrounding land being either farmland or full of subsidiary towns and villages. Up to 100,000 people live in such a province, making its population and wealth greater than many entire realms.;;;;;;;;;;;;;x
tp_province_0;Level 0 Province;;;;;;;;;;;;;x
tp_province_0_desc;A level zero province is basically uninhabited, held only loosely by a local lord and a handful of retainers living off foraging and hunting.;;;;;;;;;;;;;x
tp_province_1;Level 1 Province;;;;;;;;;;;;;x
tp_province_1_desc;A level one province has maybe 1,000 people living in it in isolated homesteads, and is barely more than a wilderness.;;;;;;;;;;;;;x
tp_province_2;Level 2 Province;;;;;;;;;;;;;x
tp_province_2_desc;A level two province has around 4,000 people living there, and there is maybe a handful of small settlements surrounded by spread-out homesteads.;;;;;;;;;;;;;x
tp_province_3;Level 3 Province;;;;;;;;;;;;;x
tp_province_3_desc;A level three province typically has around 7,000 people, and there may be one or two proper towns that act as the centres of commerce and local government.;;;;;;;;;;;;;x
tp_province_4;Level 4 Province;;;;;;;;;;;;;x
tp_province_4_desc;A level four province has maybe 10,000 people living in it, and typically also a prosperous city which is well governed with an established middle-class of merchants and lower nobility.;;;;;;;;;;;;;x
tp_province_5;Level 5 Province;;;;;;;;;;;;;x
tp_province_5_desc;A level five province can have around 20,000 citizens, and is widely accounted a well-settled prosperous area. There is at least one major city, and several towns all connected by good roads and well patrolled wildernesses.;;;;;;;;;;;;;x
tp_province_6;Level 6 Province;;;;;;;;;;;;;x
tp_province_6_desc;A level six province has up to 30,000 people living in it, making it a center of commerce and civilization in the often wild landscape of Cerilia. Many of these citizens will tend to group around one major city, often a regional capital, but the rest of the land is well guarded and settled as well.;;;;;;;;;;;;;x
tp_province_7;Level 7 Province;;;;;;;;;;;;;x
tp_province_7_desc;A level seven province is one of the most settled in Cerilia, and there are typically not many untamed wilderness areas in such a region. Up to 40,000 people can live in such a province, and there is almost always a great metropolis at its center.;;;;;;;;;;;;;x
tp_province_8;Level 8 Province;;;;;;;;;;;;;x
tp_province_8_desc;A level eight province is teeming with citizens, up to 60,000 of them which means that almost all the land is cultivated or claimed to one extent or another. One can typically not walk for more than an hour here without seeing one kind of person or another, which is rare indeed in the great wide lands of Cerilia.;;;;;;;;;;;;;x
tp_province_9;Level 9 Province;;;;;;;;;;;;;x
tp_province_9_desc;A level nine province usually has around 80,000 people, and it will be famous for its major metropolis which is known far and wide as a teeming center of commerce, opportunity, and power.;;;;;;;;;;;;;x
tp_province_10;Level 10 Province;;;;;;;;;;;;;x
tp_province_10_desc;A level ten province is typically almost either completely urbanised, or holds a great city with all the surrounding land being either farmland or full of subsidiary towns and villages. Up to 100,000 people live in such a province, making its population and wealth greater than many entire realms.;;;;;;;;;;;;;x
tr_province_0;Level 0 Province;;;;;;;;;;;;;x
tr_province_0_desc;A level zero province is basically uninhabited, held only loosely by a local lord and a handful of retainers living off foraging and hunting.;;;;;;;;;;;;;x
tr_province_1;Level 1 Province;;;;;;;;;;;;;x
tr_province_1_desc;A level one province has maybe 1,000 people living in it in isolated homesteads, and is barely more than a wilderness.;;;;;;;;;;;;;x
tr_province_2;Level 2 Province;;;;;;;;;;;;;x
tr_province_2_desc;A level two province has around 4,000 people living there, and there is maybe a handful of small settlements surrounded by spread-out homesteads.;;;;;;;;;;;;;x
tr_province_3;Level 3 Province;;;;;;;;;;;;;x
tr_province_3_desc;A level three province typically has around 7,000 people, and there may be one or two proper towns that act as the centres of commerce and local government.;;;;;;;;;;;;;x
tr_province_4;Level 4 Province;;;;;;;;;;;;;x
tr_province_4_desc;A level four province has maybe 10,000 people living in it, and typically also a prosperous city which is well governed with an established middle-class of merchants and lower nobility.;;;;;;;;;;;;;x
tr_province_5;Level 5 Province;;;;;;;;;;;;;x
tr_province_5_desc;A level five province can have around 20,000 citizens, and is widely accounted a well-settled prosperous area. There is at least one major city, and several towns all connected by good roads and well patrolled wildernesses.;;;;;;;;;;;;;x
tr_province_6;Level 6 Province;;;;;;;;;;;;;x
tr_province_6_desc;A level six province has up to 30,000 people living in it, making it a center of commerce and civilization in the often wild landscape of Cerilia. Many of these citizens will tend to group around one major city, often a regional capital, but the rest of the land is well guarded and settled as well.;;;;;;;;;;;;;x
tr_province_7;Level 7 Province;;;;;;;;;;;;;x
tr_province_7_desc;A level seven province is one of the most settled in Cerilia, and there are typically not many untamed wilderness areas in such a region. Up to 40,000 people can live in such a province, and there is almost always a great metropolis at its center.;;;;;;;;;;;;;x
tr_province_8;Level 8 Province;;;;;;;;;;;;;x
tr_province_8_desc;A level eight province is teeming with citizens, up to 60,000 of them which means that almost all the land is cultivated or claimed to one extent or another. One can typically not walk for more than an hour here without seeing one kind of person or another, which is rare indeed in the great wide lands of Cerilia.;;;;;;;;;;;;;x
tr_province_9;Level 9 Province;;;;;;;;;;;;;x
tr_province_9_desc;A level nine province usually has around 80,000 people, and it will be famous for its major metropolis which is known far and wide as a teeming center of commerce, opportunity, and power.;;;;;;;;;;;;;x
tr_province_10;Level 10 Province;;;;;;;;;;;;;x
tr_province_10_desc;A level ten province is typically almost either completely urbanised, or holds a great city with all the surrounding land being either farmland or full of subsidiary towns and villages. Up to 100,000 people live in such a province, making its population and wealth greater than many entire realms.;;;;;;;;;;;;;x
