#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
##BLOODLINE TRAITS##
amateur_rogue_desc;This character is an amateur rogue, slowly venturing into the world, this character is surely to learn.;;;;;;;;;;;;;x
novice_rogue;Novice Rogue;;;;;;;;;;;;;x
novice_rogue_desc;This character is a novice rogue, thriving to be the best, in enough years [Root.GetSheHe] is surely to reach greatness.;;;;;;;;;;;;;x
trained_rogue;Trained Rogue;;;;;;;;;;;;;x
trained_rogue_desc;This character is a trained rogue, a most interesting prospect, surely this character has made a name for [Root.GetHerselfHimself] amongst traders, sailors and merchants.;;;;;;;;;;;;;x
master_rogue;Master Rogue;;;;;;;;;;;;;x
master_rogue_desc;This character is a master rogue, a master like no other, regents everywhere dream of hiring [Root.GetHerHis] services when this character is nearby, making an excellent merchant as well as a sailor.;;;;;;;;;;;;;x
legendary_rogue;Legendary Rogue;;;;;;;;;;;;;x
legendary_rogue_desc;This character is a legendary rogue, a legend between rogues, only tales and rumours are heard of this character. Legendary Rogues are often able to sway away regents into their direction.;;;;;;;;;;;;;x
amateur_fighter;Amateur Fighter;;;;;;;;;;;;;x
amateur_fighter_desc;This character is an amateur fighter, a starter in the path of adventuring and commanding troops.;;;;;;;;;;;;;x
novice_fighter;Novice Fighter;;;;;;;;;;;;;x
novice_fighter_desc;This character is an novice fighter, thriving to be the best, in enough years [Root.GetSheHe] is surely to reach greatness.;;;;;;;;;;;;;x
trained_fighter;Trained Fighter;;;;;;;;;;;;;x
trained_fighter_desc;This character is a trained fighter, a most interesting prospect, surely this character is beloved among [Root.GetHerHis] local populace and feared by [Root.GetHerHis] enemies on the field.;;;;;;;;;;;;;x
master_fighter;Master Fighter;;;;;;;;;;;;;x
master_fighter_desc;This character is a master fighter, a master like no other, regents everywhere dream of hiring [Root.GetHerHis] services when this character is nearby, an able commander and an spectacular warrior.;;;;;;;;;;;;;x
legendary_fighter;Legendary Fighter;;;;;;;;;;;;;x
legendary_fighter_desc;This character is a legendary fighter, a legend between fighters and adventurers everywhere, only tales and rumours are heard of this character. Legendary Fighters are often able to take on great quests with ease, able to withstand the most dangerous foes, surely this character is to be reckoned with, a fierce opponent and surely very famous.;;;;;;;;;;;;;x
knight;Knight;;;;;;;;;;;;;x
knight_desc;This character is a [Root.GetOnlyDynastyName] and has been worthy of being knighted. Knights are heavily armoured retainers of nobles who have an income from lands sufficient enough to provide horse and armour which allow them to be ready for war.;;;;;;;;;;;;;x
paladin;Paladin;;;;;;;;;;;;;x
paladin_desc;This character is a devoted loyal servant and follower of [Root.Religion.GetName]. Paladins have a code of conduct and loose all of their abilities if they ever fail to protect their people against those who seek to do harm, they also must respect legitimate authority and not act chaotically or without forethought.;;;;;;;;;;;;;x
awn_hunter;Awnsheghlien Hunter;;;;;;;;;;;;;x
awn_hunter_desc;Awnsheghlien hunters spend a life hunting the most hideous creatures and venture into the heart of the darkness just to slay their foes. They are often initiated into this lifestyle by another awnsheghlien hunter or when they have survived a horrible experience.;;;;;;;;;;;;;x
familyperson;Family Person;;;;;;;;;;;;;x
familyperson_desc;This character will do more than most for their kinsmen.;;;;;;;;;;;;;x
##Racial Traits##
elf;Elf;;;;;;;;;;;;;x
elf_desc;Elves of Cerilia are a magical, immortal people closely tied to the energy of the land. They were once the rulers of the continent, but advancing tribes of men drove them into the deep forests. Many of the oldest elves harbour either a deep sadness or burning anger, and await the day when they will be masters of Cerilia once more.;;;;;;;;;;;;;x
half_elf;Half-Elf;;;;;;;;;;;;;x
half_elf_desc;Half-elves are the unusual children of men and women and their elven hosts. The elves regard them as Sidhelien, and they are welcome in elven society. Humans are more suspicious of half-elves, referring to them as bewitched or changelings - it's rare for half-elves to leave the elven woods.;;;;;;;;;;;;;x
dwarven;Dwarf;;;;;;;;;;;;;x
dwarven_desc;Dwarves lived in the mountains of Cerilia long before humans came to the land. Over the years, the dwarven holds have chosen a defensive strategy, fortifying their approaches and retreating to their cities under the mountains whenever threatened.;;;;;;;;;;;;;x
halfling;Halfling;;;;;;;;;;;;;x
halfling_desc;Halflings seem to be harmless, good-natured folk, but they harbour hidden secrets. Most people assume that the name halfling refers to their stature, but only a handful know the truth. Halflings were once creatures who could pass freely between Aebrynis and the Spirit World. In the early years of the Anuire Empire a darkness arose in the Spirit World and halflings made Aebrynis their permanent home.;;;;;;;;;;;;;x
goblin;Goblin;;;;;;;;;;;;;x
goblin_desc;Goblins are common in Cerilia and control numerous kingdoms in the more desolate and dangerous parts of the continent. The goblins are ancestral enemies of the elves and dwarves, their lands were taken from them by force by the human tribes fleeing Aduria and by the Basarji settlers in Cerilia and so most ancient texts also describe goblins as enemies of the various human tribes.;;;;;;;;;;;;;x
half_goblin;Half-Goblin;;;;;;;;;;;;;x
half_goblin_desc;Half-Goblins are the result of a union between a goblin and a non-goblin, often unsightly and less-than intelligent, they are looked down upon by the more numerous races.;;;;;;;;;;;;;x
orog;Orog;;;;;;;;;;;;;x
orog_desc;Orogs are a subterranean race of miners and warriors that inhabit Cerilia's mountain ranges. They consider all other races to be their foes, and constantly wage war upon them. Orogs are slightly taller than humans, and more powerfully built, with a somewhat apish face and long arms. They have hairless skin, ranging in color from leathery grey to black.;;;;;;;;;;;;;x
gnoll;Gnoll;;;;;;;;;;;;;x
gnoll_desc;Gnolls are a brutal race of humanoids, one of the races of beast-men created by Azrai. They have humanoid bodies but the heads of hyenas, and shaggy hair covers their skin. Gnolls are notoriously undisciplined, and rarely respect any authority unless it is within arm's reach.;;;;;;;;;;;;;x
##Temp Traits##
casting_realm_magic;Casting Realm Magic;;;;;;;;;;;;;x
casting_realm_magic_desc;This character is away from court casting realm magic, and thus needs a regent.;;;;;;;;;;;;;x
adventuring;Adventuring;;;;;;;;;;;;;x
adventuring_desc;This character is away from court adventuring, and thus needs a regent.;;;;;;;;;;;;;x
on_current_quest;On a Current Quest;;;;;;;;;;;;;x
on_current_quest_desc;This character is on a current quest, adventuring where no man has gone.;;;;;;;;;;;;;x
duel_target;Duel Target;;;;;;;;;;;;;x
duel_target_desc;Duel Target.;;;;;;;;;;;;;x
scarred_by_michael;Scarred by Michael Roele;;;;;;;;;;;;;x
scarred_by_michael_desc;When Michael Roele marched his troops into the Gorgon's Crown, he engaged in a legendary duel against The Gorgon himself. Although The Gorgon was able to dispose of him without much troubles, Michael managed to injure him. His wound has long since healed but its still visible, and remains as proof that even mere mortal men when angered would be capable of injuring a demi-god.;;;;;;;;;;;;;x
dead_target;Dead Target;;;;;;;;;;;;;x
dead_target_desc;Dead Target.;;;;;;;;;;;;;x
bloodthefted;BloodThefted;;;;;;;;;;;;;x
bloodthefted_desc;This character was bloodthefted!;;;;;;;;;;;;;x
infertile;Infertile;;;;;;;;;;;;;x
infertile_desc;This character has reached the end of [Root.GetHerHis] reproductive cycle.;;;;;;;;;;;;;x
##Spells##
novice_lightning_storm;Novice Lightning Storm;;;;;;;;;;;;;x
novice_lightning_storm_desc;Novice Lightning Storm.;;;;;;;;;;;;;x
trained_lightning_storm;Trained Lightning Storm;;;;;;;;;;;;;x
trained_lightning_storm_desc;Trained Lightning Storm.;;;;;;;;;;;;;x
master_lightning_storm;Master Lightning Storm;;;;;;;;;;;;;x
master_lightning_storm_desc;Master Lightning Storm.;;;;;;;;;;;;;x
legendary_lightning_storm;Legendary Lightning Storm;;;;;;;;;;;;;x
legendary_lightning_storm_desc;Legendary Lightning Storm.;;;;;;;;;;;;;x
##Bloodline Traits##
bloodline_tainted;Tainted Bloodline;;;;;;;;;;;;;x
bloodline_tainted_desc;A Tainted Bloodline goes from 1 to 15.;;;;;;;;;;;;;x
bloodline_minor;Minor Bloodline;;;;;;;;;;;;;x
bloodline_minor_desc;A Minor Bloodline goes from 16 to 25.;;;;;;;;;;;;;x
bloodline_major;Major Bloodline;;;;;;;;;;;;;x
bloodline_major_desc;A Major Bloodline goes from 26 to 50.;;;;;;;;;;;;;x
bloodline_great;Great Bloodline;;;;;;;;;;;;;x
bloodline_great_desc;A Great Bloodline goes from 51 to 70.;;;;;;;;;;;;;x
bloodline_true;True Bloodline;;;;;;;;;;;;;x
bloodline_true_desc;A True Bloodline goes from 71 to 90.;;;;;;;;;;;;;x
##Bloodline Powers##
BPheightened_ability;Heightened Ability;;;;;;;;;;;;;x
BPheightened_ability_desc;The old powers each cherished different traits in their followers and embodied these characteristics. The resulting bloodlines often show near-divine examples of strength, intelligence, or beauty.;;;;;;;;;;;;;x
BPalertness;Alertness;;;;;;;;;;;;;x
BPalertness_desc;The scion possesses an uncanny sense of [Root.GetHerHis] surroundings.;;;;;;;;;;;;;x
BPalter_appearance;Alter Appearance;;;;;;;;;;;;;x
BPalter_appearance_desc;The scion can briefly change their approximate build and facial features by means of a natural illusory talent.;;;;;;;;;;;;;x
BPanimal_affinity;Animal Affinity;;;;;;;;;;;;;x
BPanimal_affinity_desc;The scion possesses an affinity and skill for communicating with the totem animal of their bloodline derivation.;;;;;;;;;;;;;x
BPbattlewise;Battlewise;;;;;;;;;;;;;x
BPbattlewise_desc;The scion with this ability is a military genius, blessed with an uncanny power to analyse enemy weaknesses, create sound plans of attack, and inspire troops to victory.;;;;;;;;;;;;;x
BPberserker_blood;Berserker Blood;;;;;;;;;;;;;x
BPberserker_blood_desc;Scions with this ability can surpass the limits of mortal endurance and battle after other mortals would have died at the hands of their enemies.;;;;;;;;;;;;;x
BPblood_history;Blood History;;;;;;;;;;;;;x
BPblood_history_desc;The scion is blessed (or cursed) with the memories of [Root.GetHerHis] ancestors.;;;;;;;;;;;;;x
BPbloodform;Bloodform;;;;;;;;;;;;;x
BPbloodform_desc;A scion's form undergoes a graduate transformation into a creature fitting their darkest nature.;;;;;;;;;;;;;x
BPbloodmark;Bloodmark;;;;;;;;;;;;;x
BPbloodmark_desc;The scion bears a visible, recognizable sign of [Root.GetHerHis] special heritage.;;;;;;;;;;;;;x
BPcharacter_reading;Character Reading;;;;;;;;;;;;;x
BPcharacter_reading_desc;The scion is an unnaturally perceptive judge of character and can quickly form accurate assessments of another character's intentions attitudes and motivations.;;;;;;;;;;;;;x
BPcharm_aura;Charm Aura;;;;;;;;;;;;;x
BPcharm_aura_desc;The scion projects an invisible shroud of power.;;;;;;;;;;;;;x
BPcourage;Courage;;;;;;;;;;;;;x
BPcourage_desc;Scions with Courage are automatically successful with any saving throws required for effects that cause magical or normal fear.;;;;;;;;;;;;;x
BPdeath_touch;Death Touch;;;;;;;;;;;;;x
BPdeath_touch_desc;A scion with this ability can exude a virulent fluid in some manner. Contact with this toxin results in an infection that causes a disease effect.;;;;;;;;;;;;;x
BPdetect_lie;Detect Lie;;;;;;;;;;;;;x
BPdetect_lie_desc;The scion has a knack for determining whether a character is lying.;;;;;;;;;;;;;x
BPdirection_sense;Direction Sense;;;;;;;;;;;;;x
BPdirection_sense_desc;A scion with Direction Sense has almost no chance of becoming lost.;;;;;;;;;;;;;x
BPdivine_aura;Divine Aura;;;;;;;;;;;;;x
BPdivine_aura_desc;An intangible mantle of power and nobility surrounds some scions, commanding respect from all they meet.;;;;;;;;;;;;;x
BPdivine_wrath;Divine Wrath;;;;;;;;;;;;;x
BPdivine_wrath_desc;When a scion with this ability is moved to great anger, [Root.GetSheHe] becomes a terrible enemy. The scion's body is imbued with extreme strength, and the mere sight of [Root.GetHerHis] angry visage terrifies [Root.GetHerHis] enemies.;;;;;;;;;;;;;x
BPelemental_control;Elemental Control;;;;;;;;;;;;;x
BPelemental_control_desc;Several of the old gods were closely tied to one of the four elements: Masela was goddess of the sea, Basaïa was associated with the sun, Reynir was tied to earth, and Anduiras was associated with the skies. A few particularly powerful scions of these lines also inherited their progenitor's powers over these elements.;;;;;;;;;;;;;x
BPendurance;Endurance;;;;;;;;;;;;;x
BPendurance_desc;Scions with this ability can undertake physical hardship that borders on the supernatural.;;;;;;;;;;;;;x
BPenhanced_sense;Enhanced Sense;;;;;;;;;;;;;x
BPenhanced_sense_desc;Scions are sometimes gifted with powers of perception far beyond those of ordinary mortals. The nature of the enhanced sense depends on the derivation and power of the character's bloodline.;;;;;;;;;;;;;x
BPfear;Fear;;;;;;;;;;;;;x
BPfear_desc;With a touch, the scion can instil absolute terror in [Root.GetHerHis] victim.;;;;;;;;;;;;;x
BPforest_walk;Forest Walk;;;;;;;;;;;;;x
BPforest_walk_desc;Scions can use this ability to harmonize with the forest, moving through it without affecting it.;;;;;;;;;;;;;x
BPhealing;Healing;;;;;;;;;;;;;x
BPhealing_desc;The ancient powers were capable of miraculous feats of healing, some scions have inherited these powers.;;;;;;;;;;;;;x
BPhome_hearkening;Home Hearkening;;;;;;;;;;;;;x
BPhome_hearkening_desc;A regent with this blood ability has an even stronger connection to the land and holdings [Root.GetSheHe] rules than other regents.;;;;;;;;;;;;;x
BPinvulnerability;Invulnerability;;;;;;;;;;;;;x
BPinvulnerability_desc;This ability grants the scion a limited form of immortality - [Root.GetSheHe] is not immortal in the true sense of the word, but [Root.GetSheHe] cannot be killed except under very specific circumstances.;;;;;;;;;;;;;x
BPiron_will;Iron Will;;;;;;;;;;;;;x
BPiron_will_desc;The scion is tougher than ordinary characters. The mystic energy of their divine heritage allows them to persevere where lesser mortals tire or perish.;;;;;;;;;;;;;x
BPlightofreason;Light of Reason;;;;;;;;;;;;;x
BPlightofreason_desc;Scions with this ability can use the power of the former sun goddess to light their surroundings. A scion who calls upon this ability actually radiates light as described below.;;;;;;;;;;;;;x
BPlong_life;Long Life;;;;;;;;;;;;;x
BPlong_life_desc;With this ability, a scion enjoys a greatly increased life span, as the ageing process is vastly slowed down. This does not protect a scion from normal damage from combat or poisons, but simply postpones the ravages of age.;;;;;;;;;;;;;x
BPmajor_regeneration;Major Regeneration;;;;;;;;;;;;;x
BPmajor_regeneration_desc;A scion with this ability can regenerate severed limbs, damaged organs and senses, and heal damage much faster than normal or blooded beings.;;;;;;;;;;;;;x
BPpersuasion;Persuasion;;;;;;;;;;;;;x
BPpersuasion_desc;Scions with this ability can create arguments of extreme clarity and logic, thereby influencing other creatures to do their bidding.;;;;;;;;;;;;;x
BPpoison_sense;Poison Sense;;;;;;;;;;;;;x
BPpoison_sense_desc;The scion has an innate ability to sense the presence of poison nearby. Thus [Root.GetSheHe] could sense poison in [Root.GetHerHis] food, drink, or even a phial of poison in the pocket of [Root.GetHerHis] supposedly loyal advisor.;;;;;;;;;;;;;x
BPsea_song;Sea Song;;;;;;;;;;;;;x
BPsea_song_desc;Scions with this ability have a particular affinity for the water and the sea.;;;;;;;;;;;;;x
BPshadow_form;Shadow Form;;;;;;;;;;;;;x
BPshadow_form_desc;The scion is able to transform into living shadow.;;;;;;;;;;;;;x
BPtouch_of_decay;Touch of Decay;;;;;;;;;;;;;x
BPtouch_of_decay_desc;A scion with this ability can destroy inanimate objects with a mere touch.;;;;;;;;;;;;;x
BPtravel;Travel;;;;;;;;;;;;;x
BPtravel_desc;This potent ability allows a scion to use a limited form of teleportation based on [Root.GetHerHis] derivation. Anything the scion wears or carries is teleported with him, and some scions may even take a companion with [Root.GetHerHim].;;;;;;;;;;;;;x
BPunreadable_thoughts;Unreadable Thoughts;;;;;;;;;;;;;x
BPunreadable_thoughts_desc;A scion with this ability is protected from spells and effects that permit someone else to determine what he is thinking, feeling, or planning.;;;;;;;;;;;;;x
BPwither_touch;Wither Touch;;;;;;;;;;;;;x
BPwither_touch_desc;The scion has the ability to cause living tissue to wilt away.;;;;;;;;;;;;;x
##AWNSHEIGHLEEN##
awn_gorgon;The Gorgon;;;;;;;;;;;;;x
awn_gorgon_desc;A master mage and almost an unbeatable warrior, the Gorgon is one of the most powerful Awnsheighleen of Cerilia, having fought next to the Dark God Azrai and survived the cataclysmic battle of Mt.Deismaar over 1500 years ago. His motives are unclear - is he trying to conquer the continent, or do his goals stretch towards outright ascension to godhood?;;;;;;;;;;;;;x
awn_succubus;Succubus;;;;;;;;;;;;;x
awn_succubus_desc;Darnae is the daughter of the Gorgon, and her powerful Azrai bloodline has transformed her into a demonic Succubus. Cunning and evil to the core, she will stop at nothing to get what she wants - which is everything.;;;;;;;;;;;;;x
awn_brute;The Brute;;;;;;;;;;;;;x
awn_brute_desc;By all accounts a half-ogre or a half-giant (as human women can no longer mate with the Gorgon without suffering mortal injury) the Brute is an awe-inspiring warrior on the battlefield, tossing lesser foes aside with his great hammer. He is not good at much else, however, and even simple things like putting on his armour and even sometimes opening doors he needs assistance with.;;;;;;;;;;;;;x
awn_raven;The Raven;;;;;;;;;;;;;x
awn_raven_desc;The Raven has recently appeared, rumours say from the Shadow World. He is a mage of terrifying power, and has apparently possessed the body of a Vos noble in order to return to Cerilia. His motives are unclear, but according to his recent actions, it seems he is planning a great war of conquest.;;;;;;;;;;;;;x
awn_lahmia;The Lamia;;;;;;;;;;;;;x
awn_lahmia_desc;Once a simple commoner, the Lamia killed an awnsheigh in self-defence and has transformed into a Lamia. She can cast a powerful charm spell on any male in her sights, and has been steadily gathering an army of fanatical worshippers. She is a hedonist to the core, caring only for her own possessions and desires. What she cannot have, she will destroy.;;;;;;;;;;;;;x
awn_lahmia2;The Lamia;;;;;;;;;;;;;x
awn_lahmia2_desc;A daughter of the Lamia. Her powers may not be as strong as those of her mother but she is surely a force to be reckoned with.;;;;;;;;;;;;;x
awn_serpent;The Serpent;;;;;;;;;;;;;x
awn_serpent_desc;Once a great Masetian admiral who fought on the side of Azrai, the Serpent has gained such bloodline power that he can grant spells directly to his clerics. He has proclaimed himself a God, and with his cult 'The Sons of the Serpent' he aims to dominate the Khinasi lands and bend them all to his will. Though he could once shift from serpent to human form, he now mostly exists in a hybrid-state - the body of a man, but the head of a great serpent.;;;;;;;;;;;;;x
awn_magian;The Magian;;;;;;;;;;;;;x
awn_magian_desc;A lich of great power from beyond the Eastern Sea, the Magian has absorbed the bloodlines native to Cerilia. Though evil to the core, he is a fair but stern ruler, managing his lands capably, building up his power base. Resistance to his rule is brutally put down, but for those who submit, they quickly find rewards in his service.;;;;;;;;;;;;;x
awn_spider;The Spider;;;;;;;;;;;;;x
awn_spider_desc;Once a great goblin king of Southern Anuire, Tal-Qazar has been pushed back into a small dark forest. There he has transformed into a giant spider, and commands both goblins and a local variety of huge spiders that trap all who enter his realm. He awaits the time when the humans will weaken, and then he will spring forth, taking back what was once his.;;;;;;;;;;;;;x
awn_white_witch;The White Witch;;;;;;;;;;;;;x
awn_white_witch_desc;Once the niece of a Jarl, the taint of Azrai in her blood caused her to begin ageing at a rapid rate. In return for eternal youth, she made a pact with Kriesha, and now rules Gandvik in her name after killing her uncle in a palace-coup. She is both cunning and evil, but can appear charming and seductive when she wishes, keeping her opponents off-guard as to her intentions.;;;;;;;;;;;;;x
awn_rhuobhe;Rhuobhe;;;;;;;;;;;;;x
awn_rhuobhe_desc;Rhuobhe Manslayer was once an elf who was fascinated by humans as they entered Cerilia. Soon, however, their destructive ways became apparent and he was at the forefront of the Gheallie Sidhe - the hunt of the elves. When most of his people left Azrai at Mt.Deismaar, knowing they would be betrayed, he stuck with the dark god, hating humans too much to ever join their side. To this day, he still sits brooding in his dark tower, plotting the downfall of humanity.;;;;;;;;;;;;;x
awn_succubus2;Succubus;;;;;;;;;;;;;x
awn_succubus2_desc;A daughter of Darnae, the Succubus. While her powers are not as strong as those of her mother, she is not to be under-estimated. Succubus are clever manipulators, and though chaotic at heart, their goal of seeking ever more power and possessions is their one constant.;;;;;;;;;;;;;x
awn_siren;The Siren;;;;;;;;;;;;;x
awn_siren_desc;When Jerusha Fjoldan slew the Dusk Man she assumed the regency of the realm of the same name.;;;;;;;;;;;;;x
awn_harpy;The Harpy;;;;;;;;;;;;;x
awn_harpy_desc;Birthed a century ago, The Harpy has been plotting and scheming. Her past and her present are still unknown to most.;;;;;;;;;;;;;x
awn_hag;The Hag;;;;;;;;;;;;;x
awn_hag_desc;The Hag, a noble of Grabentod who schemed her way to power and then kidnapped and murdered her nephew when scorned by those she would rule.;;;;;;;;;;;;;x
awn_chimaera;The Chimaera;;;;;;;;;;;;;x
awn_chimaera_desc;Birthed a millennia ago Danica Kusor can shape-shift into her fearsome beast form, that of The Chimaera. She rules the Lands of The Chimaeron.;;;;;;;;;;;;;x
awn_basilisk;The Basilisk;;;;;;;;;;;;;x
