#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

##This file, so I can find and edit stuff easely

##Sorcery First
EVTDESClost_possession.3;You wake up this morning feeling uneasy, as if something were about to go horribly wrong. All of a sudden the candles that were previously lit go off, you stop hearing the whispers, and a figure from the void appers before you. Before you can warn your guards, you are struck with an almost un-imaginable pain.;;;;;;;;;;;;;x
EVTDESClost_possession.4;Your guard wakes you up, explaining that he found you out cold in the floor. Before you can explain your guard what happened, you decide no to tell a soul about what just transpired, considering this may alter your status with your vassals.;;;;;;;;;;;;;x
EVTDESClost_possession.5;Your time in the void has ended, you have successfully managed to take control over this mortal. You must start preparing for the imminent return of your one true master the mortals so foolishly call 'The Cold Rider', for I know my master's true name.;;;;;;;;;;;;;x
EVTDESClost_possession.6;My [Root.GetLordLady], rumours from [From.Capital.GetName] speak of a darkness looming over the towns-people. They say the current [From.GetLordLady] was deeply under stress this last few months but there has been a sudden change in [From.GetHerHis] personality and has gone even as far as to deny the clergy's request for an audience, and those who manage to get an audience get an uneasy feeling. Not only that, but reports also suggest that holdings have been erected all over the realm and the taxes have been rising. People all over the land speak of troubled times and are afraid to speak ill of their [From.GetLordLady] fearing jail time or worse.;;;;;;;;;;;;;x

##Some Adventurer events##
EVTDESCadventurer.83;One of the adventuring companions of your son has arrived at court today, and requests an audience with you.\n\nAfter a brief chat, he unveils a baby in his arms. According to him, my son is the father.;;;;;;;;;;;;;x
EVTOPTAadventurer.83;Hah that fool, thats my boy!;;;;;;;;;;;;;x
EVTOPTBadventurer.83;What are you waiting for you fool? Show me my grandson!;;;;;;;;;;;;;x
EVTOPTCadventurer.83;Lies! Guards, seize this fool, have him drawn and quartered!;;;;;;;;;;;;;x
EVTOPTDadventurer.83;Get the hell away from here you fool.;;;;;;;;;;;;;x
