#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
c_bayside_adj;Baysidean;;baysider;;;;;;;;;;;x
c_belaia;Belaia;Belaia;Belaia;;Belaia;;;;;;;;;x
c_belaia_adj;Belaian;;beler;;;;;;;;;;;x
c_belik;Belik;Belik;Belik;;Belik;;;;;;;;;x
c_belik_adj;Belikian;;beliker;;;;;;;;;;;x
c_bellam;Bellam;Bellam;Bellam;;Bellam;;;;;;;;;x
c_bellam_adj;Bellamian;;bellamer;;;;;;;;;;;x
c_ber_dairas;Ber Dairas;Ber Dairas;Ber Dairas;;Ber Dairas;;;;;;;;;x
c_ber_dairas_adj;Ber Dairasian;;Ber Dairaser;;;;;;;;;;;x
c_ber_djin;Ber Djin;Ber Djin;Ber Djin;;Ber Djin;;;;;;;;;x
c_ber_djin_adj;Ber Djinian;;Ber Djiner;;;;;;;;;;;x
c_ber_falaia;Ber Falaïa;Ber Falaïa;Ber Falaïa;;Ber Falaïa;;;;;;;;;x
c_ber_falaia_adj;Ber Falaïan;;Ber Falaïer;;;;;;;;;;;x
c_ber_mera;Ber Mera;Ber Mera;Ber Mera;;Ber Mera;;;;;;;;;x
c_ber_mera_adj;Ber Meran;;Ber Merer;;;;;;;;;;;x
c_ber_sera;Ber Sera;Ber Sera;Ber Sera;;Ber Sera;;;;;;;;;x
c_ber_sera_adj;Ber Seran;;Ber Serer;;;;;;;;;;;x
c_ber_tarva;Ber Tarva;Ber Tarva;Ber Tarva;;Ber Tarva;;;;;;;;;x
c_ber_tarva_adj;Ber Tarvan;;Ber Tarver;;;;;;;;;;;x
c_bereg;Bereg;Bereg;Bereg;;Bereg;;;;;;;;;x
c_bereg_adj;Beregian;;bereger;;;;;;;;;;;x
c_berezovyy;Berëzovyy;Berëzovyy;Berëzovyy;;Berëzovyy;;;;;;;;;x
c_berezovyy_adj;Berëzovyian;;berëzovyer;;;;;;;;;;;x
c_bergvaas;Bergvaas;Bergvaas;Bergvaas;;Bergvaas;;;;;;;;;x
c_bergvaas_adj;Bergvaasian;;bergvaaser;;;;;;;;;;;x
c_besarif;Besarif;Besarif;Besarif;;Besarif;;;;;;;;;x
c_besarif_adj;Besarifian;;besarifer;;;;;;;;;;;x
c_beuraben;Beuraben;Beuraben;Beuraben;;Beuraben;;;;;;;;;x
c_beuraben_adj;Beurabenian;;beurabener;;;;;;;;;;;x
c_bevaldruor;Bevaldruor;Bevaldruor;Bevaldruor;;Bevaldruor;;;;;;;;;x
c_bevaldruor_adj;Bevaldruorian;;bevaldruorer;;;;;;;;;;;x
c_bhaelaene;Bhaelaene;Bhaelaene;Bhaelaene;;Bhaelaene;;;;;;;;;x
c_bhaelaene_adj;Bhaelaenean;;bhaelaener;;;;;;;;;;;x
c_bhaine;Bhaine;Bhaine;Bhaine;;Bhaine;;;;;;;;;x
c_bhaine_adj;Bhainean;;bhainer;;;;;;;;;;;x
c_bheline;Bheline;Bheline;Bheline;;Bheline;;;;;;;;;x
c_bheline_adj;Bhelinean;;bheliner;;;;;;;;;;;x
c_bhindraith;Bhindraith;Bhindraith;Bhindraith;;Bhindraith;;;;;;;;;x
c_bhindraith_adj;Bhindraithian;;bhindraither;;;;;;;;;;;x
c_bhrein;Bhrein;Bhrein;Bhrein;;Bhrein;;;;;;;;;x
c_bhrein_adj;Bhreinian;;bhreiner;;;;;;;;;;;x
c_bicheda;Bicheda;Bicheda;Bicheda;;Bicheda;;;;;;;;;x
c_bicheda_adj;Bichedan;;bicheder;;;;;;;;;;;x
c_bierlev;Bierlev;Bierlev;Bierlev;;Bierlev;;;;;;;;;x
c_bierlev_adj;Bierlevian;;bierlever;;;;;;;;;;;x
c_bindier;Bindier;Bindier;Bindier;;Bindier;;;;;;;;;x
c_bindier_adj;Bindierian;;bindierer;;;;;;;;;;;x
c_binessin;Binessin;Binessin;Binessin;;Binessin;;;;;;;;;x
c_binessin_adj;Binessinian;;binessiner;;;;;;;;;;;x
c_birbeg;Birbeg;Birbeg;Birbeg;;Birbeg;;;;;;;;;x
c_birbeg_adj;Birbegian;;birbeger;;;;;;;;;;;x
c_bjarkheim;Bjarkheim;Bjarkheim;Bjarkheim;;Bjarkheim;;;;;;;;;x
c_bjarkheim_adj;Bjarkheimian;;bjarkheimer;;;;;;;;;;;x
c_bjarnheim;Bjarnheim;Bjarnheim;Bjarnheim;;Bjarnheim;;;;;;;;;x
c_bjarnheim_adj;Bjarnheimian;;bjarnheimer;;;;;;;;;;;x
c_bjondrig;Bjondrig;Bjondrig;Bjondrig;;Bjondrig;;;;;;;;;x
c_bjondrig_adj;Bjondrigian;;bjondriger;;;;;;;;;;;x
c_bjorlangen;Bjorlangen;Bjorlangen;Bjorlangen;;Bjorlangen;;;;;;;;;x
c_bjorlangen_adj;Bjorlangenian;;bjorlangener;;;;;;;;;;;x
c_bjorlen;Bjorlen;Bjorlen;Bjorlen;;Bjorlen;;;;;;;;;x
c_bjorlen_adj;Bjorlenian;;bjorlener;;;;;;;;;;;x
c_bjornoya;Bjornoya;Bjornoya;Bjornoya;;Bjornoya;;;;;;;;;x
c_bjornoya_adj;Bjornoyan;;bjornoer;;;;;;;;;;;x
c_black_march;Black March;Black March;Black March;;Black March;;;;;;;;;x
c_black_march_adj;Black Marchian;;Black Marcher;;;;;;;;;;;x
c_blackruft;Blackruft;Blackruft;Blackruft;;Blackruft;;;;;;;;;x
c_blackruft_adj;Blackruftian;;blackrufter;;;;;;;;;;;x
c_blackspire;Blackspire;Blackspire;Blackspire;;Blackspire;;;;;;;;;x
c_blackspire_adj;Blackspirean;;blackspirer;;;;;;;;;;;x
c_bliene;Bliene;Bliene;Bliene;;Bliene;;;;;;;;;x
c_bliene_adj;Blienean;;bliener;;;;;;;;;;;x
c_bloodbay;Bloodbay;Bloodbay;Bloodbay;;Bloodbay;;;;;;;;;x
c_bloodbay_adj;Bloodbaian;;bloodbaer;;;;;;;;;;;x
c_bloodclaw;Bloodclaw;Bloodclaw;Bloodclaw;;Bloodclaw;;;;;;;;;x
c_bloodclaw_adj;Bloodclawian;;bloodclawer;;;;;;;;;;;x
c_bloodpeaks;Bloodpeaks;Bloodpeaks;Bloodpeaks;;Bloodpeaks;;;;;;;;;x
c_bloodpeaks_adj;Bloodpeaksian;;bloodpeakser;;;;;;;;;;;x
c_bloodshroud;Bloodshroud;Bloodshroud;Bloodshroud;;Bloodshroud;;;;;;;;;x
c_bloodshroud_adj;Bloodshroudian;;bloodshrouder;;;;;;;;;;;x
c_boden;Boden;Boden;Boden;;Boden;;;;;;;;;x
c_boden_adj;Bodenian;;bodener;;;;;;;;;;;x
c_boerenbach;Boerenbach;Boerenbach;Boerenbach;;Boerenbach;;;;;;;;;x
c_boerenbach_adj;Boerenbachian;;boerenbacher;;;;;;;;;;;x
c_boganhaar;Boganhaar;Boganhaar;Boganhaar;;Boganhaar;;;;;;;;;x
c_boganhaar_adj;Boganhaarian;;boganhaarer;;;;;;;;;;;x
c_bogsend;Bogsend;Bogsend;Bogsend;;Bogsend;;;;;;;;;x
c_bogsend_adj;Bogsendian;;bogsender;;;;;;;;;;;x
c_boloshoy_kafkaz;Boloshoy Kafkaz;Boloshoy Kafkaz;Boloshoy Kafkaz;;Boloshoy Kafkaz;;;;;;;;;x
c_boloshoy_kafkaz_adj;Boloshoy Kafkazian;;Boloshoy Kafkazer;;;;;;;;;;;x
c_boylspyr;Boylspyr;Boylspyr;Boylspyr;;Boylspyr;;;;;;;;;x
c_boylspyr_adj;Boylspyrian;;boylspyrer;;;;;;;;;;;x
c_braeme;Braeme;Braeme;Braeme;;Braeme;;;;;;;;;x
c_braeme_adj;Braemean;;braemer;;;;;;;;;;;x
c_braethindyr;Braethindyr;Braethindyr;Braethindyr;;Braethindyr;;;;;;;;;x
c_braethindyr_adj;Braethindyrian;;braethindyrer;;;;;;;;;;;x
c_brans_retreat;Bran's Retreat;Bran's Retreat;Bran's Retreat;;Bran's Retreat;;;;;;;;;x
c_brans_retreat_adj;Bran's Retreatian;;Bran's Retreater;;;;;;;;;;;x
c_brenlie;Brenlie;Brenlie;Brenlie;;Brenlie;;;;;;;;;x
c_brenlie_adj;Brenliean;;brenler;;;;;;;;;;;x
c_broken_hills;Broken Hills;Broken Hills;Broken Hills;;Broken Hills;;;;;;;;;x
c_broken_hills_adj;Broken Hillsian;;Broken Hillser;;;;;;;;;;;x
c_brokendale;Brokendale;Brokendale;Brokendale;;Brokendale;;;;;;;;;x
c_brokendale_adj;Brokendalean;;brokendaler;;;;;;;;;;;x
c_brosien;Brosien;Brosien;Brosien;;Brosien;;;;;;;;;x
c_brosien_adj;Brosienian;;brosiener;;;;;;;;;;;x
c_brothendar;Brothendar;Brothendar;Brothendar;;Brothendar;;;;;;;;;x
c_brothendar_adj;Brothendarian;;brothendarer;;;;;;;;;;;x
c_brushfire;Brushfire;Brushfire;Brushfire;;Brushfire;;;;;;;;;x
c_brushfire_adj;Brushfirean;;brushfirer;;;;;;;;;;;x
c_btumi;Btumi;Btumi;Btumi;;Btumi;;;;;;;;;x
c_btumi_adj;Btumian;;btumer;;;;;;;;;;;x
c_buchen;Buchen;Buchen;Buchen;;Buchen;;;;;;;;;x
c_buchen_adj;Buchenian;;buchener;;;;;;;;;;;x
c_bugbears_pass;Bugbear's Pass;Bugbear's Pass;Bugbear's Pass;;Bugbear's Pass;;;;;;;;;x
c_bugbears_pass_adj;Bugbear's Passian;;Bugbear's Passer;;;;;;;;;;;x
c_burgl;Burgl;Burgl;Burgl;;Burgl;;;;;;;;;x
c_burgl_adj;Burglian;;burgler;;;;;;;;;;;x
c_burning_forest;Burning Forest;Burning Forest;Burning Forest;;Burning Forest;;;;;;;;;x
c_burning_forest_adj;Burning Forestian;;Burning Forester;;;;;;;;;;;x
c_busada;Busada;Busada;Busada;;Busada;;;;;;;;;x
c_busada_adj;Busadan;;busader;;;;;;;;;;;x
c_buzu;Buzu;Buzu;Buzu;;Buzu;;;;;;;;;x
c_buzu_adj;Buzian;;buzer;;;;;;;;;;;x
c_bygina;Bygina;Bygina;Bygina;;Bygina;;;;;;;;;x
c_bygina_adj;Byginan;;byginer;;;;;;;;;;;x
c_byrnnor;Byrnnor;Byrnnor;Byrnnor;;Byrnnor;;;;;;;;;x
c_byrnnor_adj;Byrnnorian;;byrnnorer;;;;;;;;;;;x
c_caebstrech;Caebstrech;Caebstrech;Caebstrech;;Caebstrech;;;;;;;;;x
c_caebstrech_adj;Caebstrechian;;caebstrecher;;;;;;;;;;;x
c_caer_cwnnar;Caer Cwnnar;Caer Cwnnar;Caer Cwnnar;;Caer Cwnnar;;;;;;;;;x
c_caer_cwnnar_adj;Caer Cwnnarian;;Caer Cwnnarer;;;;;;;;;;;x
c_caer_dwyth;Caer Dwyth;Caer Dwyth;Caer Dwyth;;Caer Dwyth;;;;;;;;;x
c_caer_dwyth_adj;Caer Dwythian;;Caer Dwyther;;;;;;;;;;;x
c_caercas;Caercas;Caercas;Caercas;;Caercas;;;;;;;;;x
c_caercas_adj;Caercasian;;caercaser;;;;;;;;;;;x
c_caerpriddy;Caerpriddy;Caerpriddy;Caerpriddy;;Caerpriddy;;;;;;;;;x
c_caerpriddy_adj;Caerpriddian;;caerpridder;;;;;;;;;;;x
c_caerwil;Caerwil;Caerwil;Caerwil;;Caerwil;;;;;;;;;x
c_caerwil_adj;Caerwilian;;caerwiler;;;;;;;;;;;x
c_calant;Calant;Calant;Calant;;Calant;;;;;;;;;x
c_calant_adj;Calantian;;calanter;;;;;;;;;;;x
c_callanlars;Callanlars;Callanlars;Callanlars;;Callanlars;;;;;;;;;x
c_callanlars_adj;Callanlarsian;;callanlarser;;;;;;;;;;;x
c_calliana;Calliana;Calliana;Calliana;;Calliana;;;;;;;;;x
c_calliana_adj;Callianan;;callianer;;;;;;;;;;;x
c_calrie;Calrie;Calrie;Calrie;;Calrie;;;;;;;;;x
c_calrie_adj;Calriean;;calrer;;;;;;;;;;;x
c_cape_alceis;Cape Alceis;Cape Alceis;Cape Alceis;;Cape Alceis;;;;;;;;;x
c_cape_alceis_adj;Cape Alceisian;;Cape Alceiser;;;;;;;;;;;x
c_cape_arvuold;Cape Arvuold;Cape Arvuold;Cape Arvuold;;Cape Arvuold;;;;;;;;;x
c_cape_arvuold_adj;Cape Arvuoldian;;Cape Arvuolder;;;;;;;;;;;x
c_cape_aswir;Cape Aswir;Cape Aswir;Cape Aswir;;Cape Aswir;;;;;;;;;x
c_cape_aswir_adj;Cape Aswirian;;Cape Aswirer;;;;;;;;;;;x
c_cape_hamah;Cape Hamah;Cape Hamah;Cape Hamah;;Cape Hamah;;;;;;;;;x
c_cape_hamah_adj;Cape Hamahian;;Cape Hamaher;;;;;;;;;;;x
c_cape_rahel;Cape Rahel;Cape Rahel;Cape Rahel;;Cape Rahel;;;;;;;;;x
c_cape_rahel_adj;Cape Rahelian;;Cape Raheler;;;;;;;;;;;x
c_careine;Careine;Careine;Careine;;Careine;;;;;;;;;x
c_careine_adj;Careinean;;careiner;;;;;;;;;;;x
c_caudraight;Caudraight;Caudraight;Caudraight;;Caudraight;;;;;;;;;x
c_caudraight_adj;Caudraightian;;caudraighter;;;;;;;;;;;x
c_caulnor;Caulnor;Caulnor;Caulnor;;Caulnor;;;;;;;;;x
c_caulnor_adj;Caulnorian;;caulnorer;;;;;;;;;;;x
c_cecidein;Cecídein;Cecídein;Cecídein;;Cecídein;;;;;;;;;x
c_cecidein_adj;Cecídeinian;;cecídeiner;;;;;;;;;;;x
c_cedeina;Cedeina;Cedeina;Cedeina;;Cedeina;;;;;;;;;x
c_cedeina_adj;Cedeinan;;cedeiner;;;;;;;;;;;x
c_challra;Challra;Challra;Challra;;Challra;;;;;;;;;x
c_challra_adj;Challran;;challrer;;;;;;;;;;;x
c_chalsedon;Chalsedon;Chalsedon;Chalsedon;;Chalsedon;;;;;;;;;x
c_chalsedon_adj;Chalsedonian;;chalsedoner;;;;;;;;;;;x
c_chelyatev;Chelyatev;Chelyatev;Chelyatev;;Chelyatev;;;;;;;;;x
c_chelyatev_adj;Chelyatevian;;chelyatever;;;;;;;;;;;x
c_chemodurovo;Chemodurovo;Chemodurovo;Chemodurovo;;Chemodurovo;;;;;;;;;x
c_chemodurovo_adj;Chemodurovian;;chemodurover;;;;;;;;;;;x
c_cherinovo;Cherinovo;Cherinovo;Cherinovo;;Cherinovo;;;;;;;;;x
c_cherinovo_adj;Cherinovian;;cherinover;;;;;;;;;;;x
c_chernyshevka;Chernyshevka;Chernyshevka;Chernyshevka;;Chernyshevka;;;;;;;;;x
c_chernyshevka_adj;Chernyshevkan;;chernyshevker;;;;;;;;;;;x
